"lat","lon","location_type","formatted","Actual_Address"
42.0797391,-70.9976012,"premise","17 Washington Ave, Brockton, MA 02302, USA","17 WASHINGTON AVE, BROCKTON, MA"
42.1026253,-71.0530799,"street_address","257 Chatham W Dr, Brockton, MA 02301, USA","257 CHATHAM WEST DR, BROCKTON, MA"
42.079855,-71.0439198,"premise","563 W Elm St, Brockton, MA 02301, USA","563 W ELM ST, BROCKTON, MA"
42.0954477,-70.9987012,"route","Drew Ave, Brockton, MA 02302, USA","DREW AVE, BROCKTON, MA"
42.0638518,-71.0262664,"intersection","Vesey St & Channing Ave, Brockton, MA 02301, USA","130 VESEY ST, BROCKTON, MA @ 111 LONGWOOD AVE, BROCKTON, MA"
42.0870911,-71.0453004,"premise","49 Monson St, Brockton, MA 02301, USA","49 MONSON ST, BROCKTON, MA"
42.0867197,-71.0644531,"street_address","70 Pearl St, Brockton, MA 02301, USA","70 PEARL ST, BROCKTON, MA"
42.0856275,-71.0221635,"street_address","71 Pleasant St, Brockton, MA 02301, USA","71 PLEASANT ST, BROCKTON, MA"
42.1021192,-70.9976065,"premise","32 Alphonse Rd, Brockton, MA 02302, USA","32 ALPHONSE RD, BROCKTON, MA"
42.0654235,-71.0200222,"premise","999 Warren Ave, Brockton, MA 02301, USA","999 WARREN AVE, BROCKTON, MA"
42.111753,-71.0271387,"street_address","1032 N Montello St, Brockton, MA 02301, USA","1032 N MONTELLO ST, BROCKTON, MA"
42.0787617,-71.0047856,"street_address","41 Crescent Ave, Brockton, MA 02302, USA","41 CRESCENT AVE, BROCKTON, MA"
42.0882121,-71.034419,"street_address","375 Pleasant St, Brockton, MA 02301, USA","375 PLEASANT ST, BROCKTON, MA"
42.0875932,-71.0357201,"street_address","20 Ash St, Brockton, MA 02301, USA","20 ASH ST, BROCKTON, MA"
42.1055044,-71.0240304,"street_address","27 Wilmington St, Brockton, MA 02301, USA","27 WILMINGTON ST, BROCKTON, MA"
42.0746163,-71.0229199,"premise","78 Dover St, Brockton, MA 02301, USA","78 DOVER ST, BROCKTON, MA"
42.0937824,-71.0213709,"premise","41 W Ashland St, Brockton, MA 02301, USA","41 W ASHLAND ST, BROCKTON, MA"
42.0758745,-71.0314213,"premise","62 Manomet St, Brockton, MA 02301, USA","62 MANOMET ST, BROCKTON, MA"
NA,NA,NA,NA,"DREW AVE, BROCKTON, MA @ ALGONQUIN ST, BROCKTON, MA"
42.0533763,-71.0131826,"street_address","30 Thayer Ave, Brockton, MA 02301, USA","30 THAYER  AVE, BROCKTON, MA"
42.1052351,-71.0090011,"intersection","Ridge St & Banks St, Brockton, MA 02302, USA","98 BANKS ST, BROCKTON, MA @ 141 RIDGE ST, BROCKTON, MA"
42.086998,-71.0308209,"street_address","294 Pleasant St, Brockton, MA 02301, USA","294 PLEASANT ST, BROCKTON, MA"
42.0867422,-71.0274474,"street_address","220 Pleasant St, Brockton, MA 02301, USA","220 PLEASANT ST, BROCKTON, MA"
42.0892377,-71.0445429,"intersection","Pleasant St & Pennsylvania Ave, Brockton, MA 02301, USA","605 PLEASANT ST Q, BROCKTON, MA @ 31 PENNSYLVANIA AVE, BROCKTON, MA"
42.0990825,-70.9953126,"premise","85 Massachusetts Ave, Brockton, MA 02302, USA","85 MASS AVE, BROCKTON, MA"
42.0776652,-71.0341668,"intersection","Belmont St & Ash St, Brockton, MA 02301, USA","ASH ST, BROCKTON, MA @ BELMONT ST, BROCKTON, MA"
42.0749533,-71.0337918,"street_address","400 Ash St, Brockton, MA 02301, USA","400 ASH ST, BROCKTON, MA"
42.0891477,-71.0352201,"intersection","Greenfield St & Fairfield St, Brockton, MA 02301, USA","72 FAIRFIELD ST, BROCKTON, MA @ 86 GREENFIELD ST, BROCKTON, MA"
42.0977866,-70.9948796,"premise","66 Ellen Rd, Brockton, MA 02302, USA","66 ELLEN RD, BROCKTON, MA"
42.0848061,-71.0280717,"street_address","21 Moreland St, Brockton, MA 02301, USA","21 MORELAND ST, BROCKTON, MA"
42.0726142,-71.0328627,"street_address","39 Stebbins Ave, Brockton, MA 02301, USA","39 STEBBINS AVE, BROCKTON, MA"
42.0971612,-71.0032474,"premise","365 E Ashland St, Brockton, MA 02302, USA","365 E ASHLAND ST, BROCKTON, MA"
42.0542879,-71.0470497,"premise","20 Holland St, Brockton, MA 02301, USA","20 HOLLAND ST, BROCKTON, MA"
42.0835678,-71.0370792,"premise","150 Moraine St, Brockton, MA 02301, USA","150 MORAINE ST, BROCKTON, MA"
42.0931499,-71.0157781,"street_address","68 Mulberry St, Brockton, MA 02302, USA","68 MULBERRY ST, BROCKTON, MA"
42.0785379,-71.0300164,"street_address","47 Hamilton St, Brockton, MA 02301, USA","47 HAMILTON ST, BROCKTON, MA"
42.0635725,-70.9967068,"intersection","Litchfield St & Litchfield Terrace, Brockton, MA 02302, USA","30 LITCHFIELD TER, BROCKTON, MA @ 178 LITCHFIELD ST, BROCKTON, MA"
42.0706186,-71.064698,"street_address","556 Pearl St, Brockton, MA 02301, USA","556 PEARL ST, BROCKTON, MA"
42.102005,-71.0109236,"premise","38 St Casimir Ave, Brockton, MA 02302, USA","38 ST CASIMIR AVE, BROCKTON, MA"
42.0877958,-70.9952923,"premise","61 Sherman St, Brockton, MA 02302, USA","61 SHERMAN ST, BROCKTON, MA"
42.0615172,-71.0332837,"premise","198 Wentworth Ave, Brockton, MA 02301, USA","198 WENTWORTH AVE, BROCKTON, MA"
42.1019696,-71.0245194,"street_address","66 Holbrook Ave, Brockton, MA 02301, USA","66 HOLBROOK AVE, BROCKTON, MA"
42.095641,-71.0272711,"street_address","510 N Warren Ave, Brockton, MA 02301, USA","510 N WARREN AVE, BROCKTON, MA"
42.0932233,-71.0338559,"street_address","158 Augusta Ave, Brockton, MA 02301, USA","158 AUGUSTA AVE, BROCKTON, MA"
42.1139629,-71.0150442,"premise","46 Belding Cir, Brockton, MA 02302, USA","46 BELDING CIR, BROCKTON, MA"
42.1024346,-71.0528426,"street_address","140 Chatham W Dr, Brockton, MA 02301, USA","140 CHATHAM WEST DR, BROCKTON, MA"
42.0803084,-71.0050919,"street_address","384 Crescent St, Brockton, MA 02302, USA","384 CRESCENT ST, BROCKTON, MA"
42.0678665,-71.0191662,"street_address","126 Laureston St, Brockton, MA 02301, USA","126 LAURESTON ST, BROCKTON, MA"
42.0749648,-71.0170078,"intersection","MA-28 & Arch St, Brockton, MA 02301, USA","56 ARCH ST, BROCKTON, MA @ 520 MONTELLO ST, BROCKTON, MA"
42.0891592,-71.0372988,"street_address","7 Belair St, Brockton, MA 02301, USA","7 BELAIR ST, BROCKTON, MA"
42.077311,-71.0359517,"street_address","332 Moraine St, Brockton, MA 02301, USA","332 MORAINE ST, BROCKTON, MA"
42.0626798,-70.9975503,"street_address","80 Leyden Park Rd, Brockton, MA 02302, USA","80 LEYDEN PARK, BROCKTON, MA"
42.0900317,-71.0356362,"premise","356 Prospect St, Brockton, MA 02301, USA","356 PROSPECT ST, BROCKTON, MA"
42.0829199,-71.0247953,"street_address","12 Ellsworth Ave, Brockton, MA 02301, USA","12-14 ELLSWORTH AVE, BROCKTON, MA"
42.1028366,-71.053187,"street_address","335 Chatham W Dr, Brockton, MA 02301, USA","335 CHATHAM WEST DR, BROCKTON, MA"
42.0832392,-71.0026662,"premise","2 Henry St, Brockton, MA 02302, USA","2 HENRY ST, BROCKTON, MA"
42.0908414,-70.9843575,"street_address","75 Russell Rd, Brockton, MA 02302, USA","75 RUSSELL RD, BROCKTON, MA"
42.070467,-71.0208944,"intersection","Warren Ave & Myrtle St, Brockton, MA 02301, USA","741 WARREN AVE 02301, BROCKTON, MA @ 53 MYRTLE ST, BROCKTON, MA"
42.0797652,-70.9826651,"street_address","21 Portland St, Brockton, MA 02302, USA","21 PORTLAND ST, BROCKTON, MA"
42.0865347,-71.0216124,"street_address","42 Spring St, Brockton, MA 02301, USA","42 SPRING ST, BROCKTON, MA"
42.0868462,-70.9826171,"premise","11 Harold St, Brockton, MA 02302, USA","11 HAROLD ST, BROCKTON, MA"
42.0690044,-71.0390567,"street_address","19 Breer St, Brockton, MA 02301, USA","19 BREER ST, BROCKTON, MA"
42.1065695,-71.0240216,"street_address","23 Pleasant View Ave, Brockton, MA 02301, USA","23 PLEASANTVIEW AVE, BROCKTON, MA"
42.0654654,-70.9896431,"premise","24 Nadine Rd, Brockton, MA 02302, USA","24 NADINE RD, BROCKTON, MA"
42.0749066,-71.0078548,"premise","60 Hudson St, Brockton, MA 02302, USA","60 HUDSON ST, BROCKTON, MA"
42.0973143,-70.9926972,"premise","80 Connell Ave, Brockton, MA 02302, USA","80 CONNELL AVE, BROCKTON, MA"
42.0997011,-71.0104463,"premise","48 Beacon Park, Brockton, MA 02302, USA","48 BEACON PARK, BROCKTON, MA"
42.0719516,-71.0267216,"premise","173 Forest Ave, Brockton, MA 02301, USA","173 FOREST AVE, BROCKTON, MA"
42.0449858,-71.0105589,"street_address","2023 Main St, Brockton, MA 02301, USA","2023 MAIN ST, BROCKTON, MA"
42.0864344,-71.0224398,"street_address","60 Spring St, Brockton, MA 02301, USA","60 SPRING ST, BROCKTON, MA"
42.1149508,-70.9997384,"street_address","630 N Quincy St, Brockton, MA 02302, USA","630 N QUINCY ST, BROCKTON, MA"
42.1203441,-71.0007534,"street_address","786 N Quincy St, Brockton, MA 02302, USA","786 N QUINCY ST, BROCKTON, MA"
42.0483387,-70.993839,"premise","58 Cappy's Way, Brockton, MA 02302, USA","58 CAPPY'S WAY, BROCKTON, MA"
42.1064048,-71.0061285,"street_address","273 Bellevue Ave, Brockton, MA 02302, USA","273 BELLEVUE AVE, BROCKTON, MA"
42.0802123,-70.9979012,"premise","539 Crescent St, Brockton, MA 02302, USA","539 CRESCENT ST, BROCKTON, MA"
42.0821586,-71.0026916,"street_address","15 Henry St, Brockton, MA 02302, USA","15 HENRY ST, BROCKTON, MA"
42.0975827,-71.0283333,"street_address","194 Battles St, Brockton, MA 02301, USA","194 BATTLES ST, BROCKTON, MA"
42.0771698,-71.0403582,"intersection","Neubert St & Belcher Ave, Brockton, MA 02301, USA","82 BELCHER AVE, BROCKTON, MA @ 23 NEUBERT ST, BROCKTON, MA"
42.0988676,-71.0363833,"premise","20 Oak Ridge Dr E, Brockton, MA 02301, USA","20 OAK RIDGE       (EAST) DR, BROCKTON, MA"
42.1019657,-71.0601773,"street_address","125 Pine Grove Dr, Brockton, MA 02301, USA","125 PINE GROVE DR, BROCKTON, MA"
42.1126378,-71.0139121,"premise","114 Hovendon Ave, Brockton, MA 02302, USA","114 HOVENDON AVE, BROCKTON, MA"
42.0668113,-71.0166293,"street_address","949 Main St, Brockton, MA 02301, USA","949 MAIN ST, BROCKTON, MA"
42.0560287,-71.0195066,"route","Cushing Ave, Brockton, MA 02301, USA","CUSHING AVE, BROCKTON, MA"
42.0835134,-71.0167175,"intersection","Church St & W Railroad Ave, Brockton, MA 02301, USA","98 CHURCH ST, BROCKTON, MA @ 1 W RAILROAD AVE, BROCKTON, MA"
42.0873437,-71.0294595,"street_address","265 Pleasant St, Brockton, MA 02301, USA","265 PLEASANT ST, BROCKTON, MA"
42.1076077,-71.0130443,"street_address","266 Field St, Brockton, MA 02302, USA","266 FIELD ST, BROCKTON, MA"
42.0852018,-71.0331609,"street_address","323 Spring St, Brockton, MA 02301, USA","323 SPRING ST, BROCKTON, MA"
42.0776317,-71.0027661,"premise","115 Pine St, Brockton, MA 02302, USA","115 PINE ST, BROCKTON, MA"
42.0583313,-70.9904003,"premise","572 East St, Brockton, MA 02302, USA","572 EAST ST, BROCKTON, MA"
42.0730489,-71.0647207,"street_address","464 Pearl St, Brockton, MA 02301, USA","464 PEARL ST, BROCKTON, MA"
42.0999805,-70.9951602,"premise","87 Nicholson Dr, Brockton, MA 02302, USA","87 NICHOLSON DR, BROCKTON, MA"
42.0854919,-70.9970719,"street_address","544 Centre St, Brockton, MA 02302, USA","544 CENTRE ST, BROCKTON, MA"
42.071865,-71.026252,"intersection","Forest Ave & Brook Street Extension, Brockton, MA 02301, USA","166 BROOK ST, BROCKTON, MA @ 161 FOREST AVE, BROCKTON, MA"
42.0657701,-71.0382448,"street_address","700 Ash St, Brockton, MA 02301, USA","700 ASH ST, BROCKTON, MA"
42.0813384,-71.0721415,"premise","37 Powder Rd, Brockton, MA 02301, USA","37 POWDER RD, BROCKTON, MA"
42.0810588,-71.0276221,"street_address","17 Arlington St, Brockton, MA 02301, USA","17 ARLINGTON ST, BROCKTON, MA"
42.0826832,-70.9976093,"street_address","52 Massasoit Ave, Brockton, MA 02302, USA","52 MASSASOIT AVE, BROCKTON, MA"
42.0994124,-71.0117692,"street_address","39 Beacon Park, Brockton, MA 02302, USA","39 BEACON PARK, BROCKTON, MA"
42.0846374,-70.9991327,"street_address","507 Centre St, Brockton, MA 02302, USA","507 CENTRE ST, BROCKTON, MA"
42.1089541,-71.0263449,"premise","932 N Montello St, Brockton, MA 02301, USA","932 N N MONTELLO ST, BROCKTON, MA"
42.0854686,-71.0345256,"premise","16 Sycamore Ave, Brockton, MA 02301, USA","16 SYCAMORE AVE, BROCKTON, MA"
42.110871,-71.0339978,"street_address","34 Woodland Ave, Brockton, MA 02301, USA","34 WOODLAND AVE, BROCKTON, MA"
42.0905079,-71.0151068,"premise","89 Elliot St, Brockton, MA 02302, USA","89 ELLIOT ST, BROCKTON, MA"
42.083942,-71.0105365,"street_address","243 Centre St, Brockton, MA 02302, USA","243 CENTRE ST, BROCKTON, MA"
42.1032125,-71.0062129,"premise","479 N Cary St, Brockton, MA 02302, USA","479 N CARY ST, BROCKTON, MA"
42.0981321,-70.9944134,"premise","561 E Ashland St, Brockton, MA 02302, USA","561 E ASHLAND ST, BROCKTON, MA"
42.0901471,-71.0351095,"intersection","Prospect St & N Ash St, Brockton, MA 02301, USA","ASH ST , BROCKTON, MA @ PROSPECT ST, BROCKTON, MA"
42.0550984,-71.0528537,"street_address","10 Knapp Center, Brockton, MA 02301, USA","10 KNAPP CTR, BROCKTON, MA"
42.0773333,-71.0161683,"street_address","74 Lawrence St, Brockton, MA 02302, USA","74 LAWRENCE ST, BROCKTON, MA"
42.0905124,-71.01592,"street_address","63 Elliot St, Brockton, MA 02302, USA","63 ELLIOT ST, BROCKTON, MA"
42.0550447,-71.0077983,"street_address","15 Sargent's Way, Brockton, MA 02301, USA","15 SARGENTS WAY, BROCKTON, MA"
42.0680238,-71.0217574,"street_address","100 Tribou St, Brockton, MA 02301, USA","100 TRIBOU ST, BROCKTON, MA"
42.0838702,-71.0200945,"street_address","85 Main St, Brockton, MA 02301, USA","85 MAIN ST, BROCKTON, MA"
42.0996087,-71.0079455,"premise","369 N Cary St, Brockton, MA 02302, USA","369 N CARY ST, BROCKTON, MA"
42.1071618,-71.0058726,"premise","385 Winter St, Brockton, MA 02302, USA","385 WINTER ST, BROCKTON, MA"
42.0737209,-71.0196505,"street_address","12 Williams Pl, Brockton, MA 02301, USA","12 WILLIAMS PL, BROCKTON, MA"
42.0683352,-71.031213,"premise","230 Myrtle St, Brockton, MA 02301, USA","230 MYRTLE ST, BROCKTON, MA"
42.0762852,-71.0273359,"street_address","72 Brook St, Brockton, MA 02301, USA","72 BROOK ST, BROCKTON, MA"
42.0876172,-70.9828954,"street_address","862 Centre St, Brockton, MA 02302, USA","862 CENTRE ST, BROCKTON, MA"
42.0864541,-71.0047188,"intersection","Cary St & Benham St, Brockton, MA 02302, USA","7 BENHAM ST, BROCKTON, MA @ 31 CARY ST, BROCKTON, MA"
42.0733286,-71.0550683,"premise","28 Fairview Ave, Brockton, MA 02301, USA","28 FAIRVIEW AVE, BROCKTON, MA"
42.0774928,-71.0156061,"street_address","99 Perkins St, Brockton, MA 02302, USA","99 PERKINS ST, BROCKTON, MA"
42.0629045,-70.9922518,"route","Keri-Anne Dr, Brockton, MA 02302, USA","KERRI ANNE DR, BROCKTON, MA"
42.097546,-70.9878908,"premise","47 Leahy Rd, Brockton, MA 02302, USA","47 LEAHY RD, BROCKTON, MA"
42.0966542,-71.0305906,"premise","42 Kurland Ave, Brockton, MA 02301, USA","42 KURLAND AVE, BROCKTON, MA"
42.102082,-71.0607929,"street_address","116 Pine Grove Dr, Brockton, MA 02301, USA","116 PINE GROVE DR, BROCKTON, MA"
42.0610077,-71.0313587,"premise","235 Cambo St, Brockton, MA 02301, USA","235 CAMBO ST, BROCKTON, MA"
42.0996754,-71.0039712,"premise","29 Hartley Ave, Brockton, MA 02302, USA","29 HARTLEY AVE, BROCKTON, MA"
42.099168,-71.0273561,"street_address","122 Battles Farm Dr, Brockton, MA 02301, USA","122 BATTLES FARM DR, BROCKTON, MA"
42.1027333,-71.0597236,"street_address","265 Pine Grove Dr, Brockton, MA 02301, USA","265 PINE GROVE DR, BROCKTON, MA"
42.0568174,-71.0336919,"street_address","474 W Chestnut St, Brockton, MA 02301, USA","474 W CHESTNUT ST, BROCKTON, MA"
42.0526507,-71.0059354,"premise","75 Oak Hill Way, Brockton, MA 02301, USA","75 OAK HILL WAY, BROCKTON, MA"
42.1017875,-71.0235022,"premise","50 Cleveland Ave, Brockton, MA 02301, USA","50 CLEVELAND AVE, BROCKTON, MA"
42.0829335,-71.02483,"premise","12 Ellsworth Ave, Brockton, MA 02301, USA","12 ELLSWORTH AVE, BROCKTON, MA"
42.0657201,-71.0402562,"premise","91 Breer Cir, Brockton, MA 02301, USA","91 BREER CIR, BROCKTON, MA"
42.0956341,-71.0192992,"street_address","495 N Main St, Brockton, MA 02301, USA","495 N MAIN ST, BROCKTON, MA"
42.063702,-71.0066882,"premise","194 Perkins Ave, Brockton, MA 02302, USA","194 PERKINS AVE, BROCKTON, MA"
42.1000437,-70.9808741,"street_address","850 E Ashland St, Brockton, MA 02302, USA","850 E ASHLAND ST, BROCKTON, MA"
42.0906645,-71.0192935,"intersection","Elliot St & Waverly St, Brockton, MA 02301, USA","250 N N MAIN ST, BROCKTON, MA @ 1 WAVERLY ST, BROCKTON, MA"
42.1145671,-71.0106404,"premise","202 Belcher St, Brockton, MA 02302, USA","202 BELCHER ST, BROCKTON, MA"
42.0974118,-71.0084891,"premise","295 N Cary St, Brockton, MA 02302, USA","295 CARY ST, BROCKTON, MA"
42.0630935,-71.0203095,"street_address","104 W Chestnut St, Brockton, MA 02301, USA","104 W CHESTNUT ST, BROCKTON, MA"
42.0707294,-71.0150054,"street_address","19 Clinton St, Brockton, MA 02302, USA","19 CLINTON ST, BROCKTON, MA"
42.0828683,-71.0199395,"street_address","125 Main St, Brockton, MA 02301, USA","125 MAIN ST, BROCKTON, MA"
42.0915597,-71.0096883,"premise","61 Carter St, Brockton, MA 02302, USA","61 CARTER ST, BROCKTON, MA"
42.0778495,-71.018796,"premise","11 Mitchell Rd, Brockton, MA 02301, USA","11 MITCHELL RD, BROCKTON, MA"
42.0608586,-71.0144946,"intersection","Plain St & Main St, Brockton, MA 02301, USA","1267 MAIN ST, BROCKTON, MA @ PLAIN ST, BROCKTON, MA"
42.0871378,-71.05871,"street_address","60 Cross Rd, Brockton, MA 02301, USA","60 CROSS RD, BROCKTON, MA"
42.0958773,-71.0396686,"street_address","115 Coventry Cir, Brockton, MA 02301, USA","115 COVENTRY CIR, BROCKTON, MA"
42.0748266,-71.0743854,"establishment","1300 W Elm Street Ext, Brockton, MA 02301, USA","W ELM ST EXT, BROCKTON, MA @ ARLINGTON ST, BROCKTON, MA"
42.0683461,-71.0281017,"intersection","Grafton St & Custer St, Brockton, MA 02301, USA","345 GRAFTON ST, BROCKTON, MA @ 72 CUSTER ST, BROCKTON, MA"
42.0660517,-71.0081358,"premise","26 N Leyden St, Brockton, MA 02302, USA","26 N LEYDEN ST, BROCKTON, MA"
42.0995966,-71.038677,"premise","315 Belair St, Brockton, MA 02301, USA","315 BELAIR ST, BROCKTON, MA"
42.085767,-71.0156503,"intersection","Court St & Commercial St, Brockton, MA 02302, USA","63 COMMERCIAL ST, BROCKTON, MA @ 126 COURT ST `, BROCKTON, MA"
42.1024887,-71.0199089,"street_address","722 N Montello St, Brockton, MA 02301, USA","722 N MONTELLO ST, BROCKTON, MA"
42.0919745,-71.0322234,"intersection","Cross St & Cross Ave, Brockton, MA 02301, USA","43 CROSS ST, BROCKTON, MA @ 31 CROSS AVE, BROCKTON, MA"
42.0622709,-71.0124283,"premise","20 Terminal Pl, Brockton, MA 02301, USA","20 TERMINAL PL, BROCKTON, MA"
42.0763809,-71.0415375,"premise","95 Winnifred Rd, Brockton, MA 02301, USA","95 WINNIFRED RD, BROCKTON, MA"
42.0640401,-71.0253177,"street_address","104 Vesey St, Brockton, MA 02301, USA","104 VESEY ST, BROCKTON, MA"
42.090711,-71.014442,"intersection","Elliot St & Emmet St, Brockton, MA 02302, USA","104 ELLIOT ST, BROCKTON, MA @ 1 EMMET ST, BROCKTON, MA"
42.0810114,-71.0274749,"street_address","17 N Arlington St, Brockton, MA 02301, USA","17 N ARLINGTON ST, BROCKTON, MA"
42.090363,-71.038087,"street_address","411 Prospect St, Brockton, MA 02301, USA","411 PROSPECT ST, BROCKTON, MA"
42.1007185,-71.0294961,"street_address","50 N Warren Ave, Brockton, MA 02301, USA","50 N WARREN AVE, BROCKTON, MA"
42.0573883,-71.0438097,"street_address","25 Overton St, Brockton, MA 02301, USA","25 OVERTON ST, BROCKTON, MA"
42.0690419,-71.0168748,"premise","12 Grand St, Brockton, MA 02301, USA","12 GRAND ST, BROCKTON, MA"
42.0833495,-71.0204279,"street_address","15 Frederick Douglass Ave, Brockton, MA 02301, USA","15 FREDERICK DOUGLAS AVE, BROCKTON, MA"
42.0866675,-71.0201633,"premise","54 N Main St, Brockton, MA 02301, USA","54 N N MAIN ST, BROCKTON, MA"
42.073496,-71.0511917,"premise","191 Torrey St, Brockton, MA 02301, USA","191 TORREY ST, BROCKTON, MA"
42.0717606,-71.0277859,"premise","197 Forest Ave, Brockton, MA 02301, USA","197 FOREST AVE, BROCKTON, MA"
42.1108402,-71.0209626,"premise","51 Oscar Ave, Brockton, MA 02302, USA","51 OSCAR AVE, BROCKTON, MA"
42.065593,-71.064432,"route","College Dr, Brockton, MA 02301, USA","COLLEGE DR, BROCKTON, MA"
42.0961501,-71.0035264,"premise","54 Thomas St, Brockton, MA 02302, USA","54 THOMAS ST, BROCKTON, MA"
42.063414,-71.0147235,"street_address","11 Perkins Ave, Brockton, MA 02301, USA","11 PERKINS AVE, BROCKTON, MA"
42.0653299,-71.003416,"premise","77 Hillside Ave, Brockton, MA 02302, USA","77 HILLSIDE AVE, BROCKTON, MA"
42.057678,-71.0461939,"street_address","317 Linwood St, Brockton, MA 02301, USA","317 LINWOOD ST, BROCKTON, MA"
42.091335,-70.98274,"route","Bates Rd, Brockton, MA 02302, USA","BATES RD, BROCKTON, MA"
42.0728941,-71.0308116,"street_address","154 Manomet St, Brockton, MA 02301, USA","154 MANOMET ST, BROCKTON, MA"
42.1092416,-71.0109163,"street_address","260 Winter St, Brockton, MA 02302, USA","260 WINTER ST, BROCKTON, MA"
42.12329,-71.009008,"intersection","Robert Rd & Paula Rd, Brockton, MA 02302, USA","64 PAULA RD, BROCKTON, MA @ 58 ROBERT RD, BROCKTON, MA"
42.1005524,-71.0277815,"street_address","317 Battles Farm Dr, Brockton, MA 02301, USA","317 BATTLES FARM DR, BROCKTON, MA"
42.102748,-71.0080471,"intersection","Ridge St & Merton St, Brockton, MA 02302, USA","106 MERTON ST, BROCKTON, MA @ 65 RIDGE ST, BROCKTON, MA"
42.0657433,-71.0016152,"premise","115 Hillside Ave, Brockton, MA 02302, USA","115 HILLSIDE AVE, BROCKTON, MA"
42.068796,-71.0207824,"street_address","831 Warren Ave, Brockton, MA 02301, USA","831 WARREN AVE, BROCKTON, MA"
42.0687371,-71.016355,"street_address","17 Grand St, Brockton, MA 02301, USA","17 GRAND ST, BROCKTON, MA"
42.0615096,-71.027804,"street_address","56 Wyoming Ave, Brockton, MA 02301, USA","56 WYOMING AVE, BROCKTON, MA"
42.0889366,-71.0318207,"premise","130 Prospect Ave, Brockton, MA 02301, USA","130 PROSPECT AVE, BROCKTON, MA"
42.0788328,-70.9973588,"intersection","Pine St & Washington Ave, Brockton, MA 02302, USA","301 PINE ST, BROCKTON, MA @ 48 WASHINGTON AVE, BROCKTON, MA"
42.1018069,-71.0194265,"intersection","MA-28 & Ames St, Brockton, MA 02301, USA","685 N MONTELLO ST `, BROCKTON, MA @ 50 AMES ST, BROCKTON, MA"
42.0882323,-71.0428391,"premise","36 Lenox St, Brockton, MA 02301, USA","36 LENOX ST, BROCKTON, MA"
42.053879,-71.0217944,"premise","2 Pauls Way, Brockton, MA 02301, USA","2 PAULS WAY, BROCKTON, MA"
42.1026944,-71.0526231,"street_address","260 Chatham W Dr, Brockton, MA 02301, USA","260 CHATHAM WEST DR, BROCKTON, MA"
42.1111746,-71.0353075,"premise","17 Hampton Ave, Brockton, MA 02301, USA","17 HAMPTON AVE, BROCKTON, MA"
42.0668298,-71.0350207,"street_address","50 Cambo St, Brockton, MA 02301, USA","50 CAMBO ST, BROCKTON, MA"
42.0677034,-71.0666273,"premise","35 Taft Ave, Brockton, MA 02301, USA","35 TAFT AVE, BROCKTON, MA"
42.0664637,-71.0350634,"premise","57 Cambo St, Brockton, MA 02301, USA","57 CAMBO ST, BROCKTON, MA"
42.108482,-71.0355765,"premise","25 Addison St, Brockton, MA 02301, USA","25 ADDISON ST, BROCKTON, MA"
42.0836706,-71.0447376,"premise","152 West St, Brockton, MA 02301, USA","152 WEST ST, BROCKTON, MA"
42.0637302,-71.0287216,"premise","180 Carroll Ave, Brockton, MA 02301, USA","180 CARROLL AVE, BROCKTON, MA"
42.0933803,-71.0743431,"street_address","3 Hal Ave, Brockton, MA 02301, USA","3 HAL AVE, BROCKTON, MA"
42.0840618,-71.0081215,"street_address","300 Centre St, Brockton, MA 02302, USA","300  CENTRE ST, BROCKTON, MA"
42.1025087,-71.0367779,"street_address","51 Colantha Ave, Brockton, MA 02301, USA","51 COLANTHA AVE, BROCKTON, MA"
42.0718362,-71.0531104,"premise","21 Bigney Ave, Brockton, MA 02301, USA","21 BIGNEY AVE, BROCKTON, MA"
42.1037239,-71.0188888,"premise","50 SPARK St, Brockton, MA 02302, USA","50 SPARK ST, BROCKTON, MA"
42.1005148,-71.0055228,"premise","40 Granite St, Brockton, MA 02302, USA","40 GRANITE ST, BROCKTON, MA"
42.0888836,-71.0460017,"intersection","Pleasant St & D W Field Pkwy, Brockton, MA 02301, USA","DW FIELD PKWY, BROCKTON, MA @ PLEASANT ST, BROCKTON, MA"
42.0839782,-71.0155539,"street_address","65 Commercial St, Brockton, MA 02302, USA","65 COMMERCIAL ST, BROCKTON, MA"
42.0998129,-71.0288806,"street_address","123 Battles Farm Dr, Brockton, MA 02301, USA","123 BATTLES FARM DR, BROCKTON, MA"
42.0746418,-71.031372,"intersection","Manomet St & Boylston St, Brockton, MA 02301, USA","398 BOYLSTON ST, BROCKTON, MA @ 104 MANOMET ST, BROCKTON, MA"
42.0735965,-71.0353156,"intersection","Moraine St & Avon St, Brockton, MA 02301, USA","20 AVON ST, BROCKTON, MA @ 499 MORAINE ST, BROCKTON, MA"
42.0954101,-70.9896999,"intersection","N Quincy St & Quincy St, Brockton, MA 02302, USA","1 N QUINCY ST ST, BROCKTON, MA @ 873 COURT ST, BROCKTON, MA"
42.0775727,-71.053146,"street_address","21 Briarcliff Rd, Brockton, MA 02301, USA","21 BRIARCLIFF RD, BROCKTON, MA"
42.0775222,-71.0182148,"premise","20 Ridgeway Ct, Brockton, MA 02301, USA","20 RIDGEWAY CT, BROCKTON, MA"
42.0951069,-71.017524,"street_address","451 N Montello St, Brockton, MA 02301, USA","451 N MONTELLO ST, BROCKTON, MA"
